[10:45:29] [main/INFO] (FabricLoader) Loading for game Minecraft 1.17
[10:45:29] [main/DEBUG] (FabricLoader) Requesting deobfuscation of minecraft-1.17-project-@-mapped-net.fabricmc.yarn-1.17+build.11-v2.jar
[10:45:29] [main/DEBUG] (FabricLoader) [Knot] Proposed file:/C:/Users/matteo/Documents/Progetti/MinecraftMods/LiterallyChunkLoader-1.17/.gradle/loom-cache/1.17-project-@-mapped-net.fabricmc.yarn-1.17+build.11-v2/minecraft-1.17-project-@-mapped-net.fabricmc.yarn-1.17+build.11-v2.jar to classpath.
[10:45:29] [main/DEBUG] (FabricLoader|EntrypointTransformer) Found game constructor: net.minecraft.client.main.Main -> net.minecraft.client.MinecraftClient
[10:45:29] [main/DEBUG] (Fabric|Loader) Registering new-style initializer io.github.cottonmc.cotton.gui.impl.LibGuiCommon for mod libgui (key main)
[10:45:29] [main/DEBUG] (Fabric|Loader) Registering new-style initializer net.fabricmc.fabric.impl.client.rendering.RenderingCallbackInvoker for mod fabric-rendering-v0 (key client)
[10:45:29] [main/DEBUG] (Fabric|Loader) Registering new-style initializer net.fabricmc.fabric.impl.registry.sync.FabricRegistryClientInit for mod fabric-registry-sync-v0 (key client)
[10:45:29] [main/DEBUG] (Fabric|Loader) Registering new-style initializer net.fabricmc.fabric.impl.registry.sync.FabricRegistryInit for mod fabric-registry-sync-v0 (key main)
[10:45:29] [main/DEBUG] (Fabric|Loader) Registering new-style initializer net.fabricmc.fabric.impl.networking.client.ClientNetworkingImpl::clientInit for mod fabric-networking-api-v1 (key client)
[10:45:29] [main/DEBUG] (Fabric|Loader) Registering new-style initializer net.fabricmc.fabric.impl.networking.NetworkingImpl::init for mod fabric-networking-api-v1 (key main)
[10:45:29] [main/DEBUG] (Fabric|Loader) Registering new-style initializer net.fabricmc.fabric.impl.event.lifecycle.client.LegacyClientEventInvokers for mod fabric-events-lifecycle-v0 (key client)
[10:45:29] [main/DEBUG] (Fabric|Loader) Registering new-style initializer net.fabricmc.fabric.impl.event.lifecycle.LegacyEventInvokers for mod fabric-events-lifecycle-v0 (key main)
[10:45:29] [main/DEBUG] (FabricLoader) Loading mappings took 123 ms
[10:45:29] [main/DEBUG] (mixin) Mixin bootstrap service org.spongepowered.asm.service.mojang.MixinServiceLaunchWrapperBootstrap is not available: LaunchWrapper is not available
[10:45:29] [main/DEBUG] (mixin) Mixin bootstrap service org.spongepowered.asm.service.modlauncher.MixinServiceModLauncherBootstrap is not available: ModLauncher is not available
[10:45:29] [main/DEBUG] (mixin) MixinService [ModLauncher] is not valid
[10:45:29] [main/DEBUG] (mixin) MixinService [Knot/Fabric] was successfully booted in jdk.internal.loader.ClassLoaders$AppClassLoader@1d44bcfa
[10:45:29] [main/INFO] (mixin) SpongePowered MIXIN Subsystem Version=0.8.2 Source=file:/C:/Users/matteo/.gradle/caches/modules-2/files-2.1/net.fabricmc/sponge-mixin/0.9.4+mixin.0.8.2/ef410951e94c7f4939cc74c86f8df371827818a4/sponge-mixin-0.9.4+mixin.0.8.2.jar Service=Knot/Fabric Env=CLIENT
[10:45:29] [main/DEBUG] (mixin) Initialising Mixin Platform Manager
[10:45:29] [main/DEBUG] (mixin) Adding mixin platform agents for container ContainerHandleURI(file:/C:/Users/matteo/Documents/Progetti/MinecraftMods/LiterallyChunkLoader-1.17/.gradle/loom-cache/remapped_mods/net_fabricmc_yarn_1_17_1_17_build_11_v2/net/fabricmc/fabric-loader/0.11.6/fabric-loader-0.11.6.jar)
[10:45:29] [main/DEBUG] (mixin) Instancing new MixinPlatformAgentDefault for ContainerHandleURI(file:/C:/Users/matteo/Documents/Progetti/MinecraftMods/LiterallyChunkLoader-1.17/.gradle/loom-cache/remapped_mods/net_fabricmc_yarn_1_17_1_17_build_11_v2/net/fabricmc/fabric-loader/0.11.6/fabric-loader-0.11.6.jar)
[10:45:29] [main/DEBUG] (mixin) MixinPlatformAgentDefault accepted container ContainerHandleURI(file:/C:/Users/matteo/Documents/Progetti/MinecraftMods/LiterallyChunkLoader-1.17/.gradle/loom-cache/remapped_mods/net_fabricmc_yarn_1_17_1_17_build_11_v2/net/fabricmc/fabric-loader/0.11.6/fabric-loader-0.11.6.jar)
[10:45:29] [main/DEBUG] (mixin) Instancing new MixinPlatformAgentDefault for ContainerHandleURI(file:/C:/Users/matteo/Documents/Progetti/MinecraftMods/LiterallyChunkLoader-1.17/.gradle/loom-cache/remapped_mods/net_fabricmc_yarn_1_17_1_17_build_11_v2/net/fabricmc/fabric-loader/0.11.6/fabric-loader-0.11.6.jar)
[10:45:29] [main/DEBUG] (mixin) MixinPlatformAgentDefault accepted container ContainerHandleURI(file:/C:/Users/matteo/Documents/Progetti/MinecraftMods/LiterallyChunkLoader-1.17/.gradle/loom-cache/remapped_mods/net_fabricmc_yarn_1_17_1_17_build_11_v2/net/fabricmc/fabric-loader/0.11.6/fabric-loader-0.11.6.jar)
[10:45:29] [main/DEBUG] (mixin) Processing prepare() for PlatformAgent[MixinPlatformAgentDefault:ContainerHandleURI(file:/C:/Users/matteo/Documents/Progetti/MinecraftMods/LiterallyChunkLoader-1.17/.gradle/loom-cache/remapped_mods/net_fabricmc_yarn_1_17_1_17_build_11_v2/net/fabricmc/fabric-loader/0.11.6/fabric-loader-0.11.6.jar)]
[10:45:29] [main/DEBUG] (mixin) Processing prepare() for PlatformAgent[MixinPlatformAgentDefault:ContainerHandleURI(file:/C:/Users/matteo/Documents/Progetti/MinecraftMods/LiterallyChunkLoader-1.17/.gradle/loom-cache/remapped_mods/net_fabricmc_yarn_1_17_1_17_build_11_v2/net/fabricmc/fabric-loader/0.11.6/fabric-loader-0.11.6.jar)]
[10:45:29] [main/INFO] (Fabric|MixinBootstrap) Loaded Fabric development mappings for mixin remapper!
[10:45:29] [main/INFO] (mixin) Compatibility level set to JAVA_16
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-networking-blockentity-v0.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-screen-handler-api-v1.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-lifecycle-events-v1.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-containers-v0.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-rendering-data-attachment-v1.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-renderer-indigo.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-structure-api-v1.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-item-api-v1.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-events-interaction-v0.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-loot-tables-v1.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-object-builder-v1.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-screen-api-v1.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-dimensions-v1.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-renderer-registries-v1.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-textures-v0.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-registry-sync-v0.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-models-v0.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-blockrenderlayer-v1.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-renderer-api-v1.debughud.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-containers-v0.accurate.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-rendering-fluids-v1.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-biome-api-v1.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-resource-loader-v0.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-game-rule-api-v1.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-networking-api-v1.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-particles-v1.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-object-builders-v0.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-tag-extensions-v0.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-tool-attribute-api-v1.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-rendering-v1.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-item-groups-v0.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-content-registries-v0.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config lchunkloader.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-api-lookup-api-v1.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-command-api-v1.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-crash-report-info-v1.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-entity-events-v1.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-key-binding-api-v1.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Mixin config fabric-renderer-api-v1.mixins.json does not specify "minVersion" property
[10:45:29] [main/DEBUG] (mixin) Error cleaning class output directory: .mixin.out
[10:45:30] [main/DEBUG] (Fabric|Loader) No subscribers for entrypoint 'preLaunch'
[10:45:30] [main/DEBUG] (mixin) Preparing mixins for MixinEnvironment[DEFAULT]
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-networking-blockentity-v0.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-networking-blockentity-v0-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-screen-handler-api-v1.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-screen-handler-api-v1-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-lifecycle-events-v1.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-lifecycle-events-v1-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-containers-v0.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-containers-v0-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-rendering-data-attachment-v1.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-rendering-data-attachment-v1-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-renderer-indigo.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-renderer-indigo-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-structure-api-v1.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-structure-api-v1-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-item-api-v1.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-item-api-v1-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-events-interaction-v0.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-events-interaction-v0-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-loot-tables-v1.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-loot-tables-v1-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-object-builder-v1.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-object-builder-api-v1-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-screen-api-v1.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-screen-api-v1-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-dimensions-v1.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-dimensions-v1-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-renderer-registries-v1.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-renderer-registries-v1-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-textures-v0.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-textures-v0-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-registry-sync-v0.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-registry-sync-v0-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-models-v0.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-models-v0-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-blockrenderlayer-v1.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-blockrenderlayer-v1-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-renderer-api-v1.debughud.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-renderer-api-v1-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-containers-v0.accurate.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-containers-v0-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-rendering-fluids-v1.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-rendering-fluids-v1-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-biome-api-v1.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-biome-api-v1-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-resource-loader-v0.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-resource-loader-v0-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-game-rule-api-v1.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-game-rule-api-v1-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-networking-api-v1.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-networking-api-v1-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-particles-v1.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-particles-v1-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-object-builders-v0.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-object-builders-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-tag-extensions-v0.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-tag-extensions-v0-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-tool-attribute-api-v1.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-tool-attribute-api-v1-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-rendering-v1.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-rendering-v1-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-item-groups-v0.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-item-groups-v0-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-content-registries-v0.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-content-registries-v0-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config lchunkloader.mixins.json
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-api-lookup-api-v1.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-api-lookup-api-v1-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-command-api-v1.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-command-api-v1-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-crash-report-info-v1.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-crash-report-info-v1-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-entity-events-v1.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-entity-events-v1-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-key-binding-api-v1.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-key-binding-api-v1-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Selecting config fabric-renderer-api-v1.mixins.json
[10:45:30] [main/DEBUG] (mixin) Remapping refMap fabric-renderer-api-v1-refmap.json using remapper chain
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-networking-blockentity-v0.mixins.json (2)
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-screen-handler-api-v1.mixins.json (1)
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-lifecycle-events-v1.mixins.json (12)
[10:45:30] [main/WARN] (mixin) @Mixin target net/minecraft/server/world/ServerWorld$ServerEntityHandler is public in fabric-lifecycle-events-v1.mixins.json:ServerWorldEntityLoaderMixin and should be specified in value
[10:45:30] [main/WARN] (mixin) @Mixin target net/minecraft/client/world/ClientWorld$ClientEntityHandler is public in fabric-lifecycle-events-v1.mixins.json:client.ClientWorldEntityLoaderMixin and should be specified in value
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-containers-v0.mixins.json (1)
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-rendering-data-attachment-v1.mixins.json (3)
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-renderer-indigo.mixins.json (7)
[10:45:30] [main/WARN] (mixin) @Mixin target net/minecraft/client/render/block/BlockModelRenderer$AmbientOcclusionCalculator is public in fabric-renderer-indigo.mixins.json:MixinAmbientOcclusionCalculator and should be specified in value
[10:45:30] [main/WARN] (mixin) @Mixin target net/minecraft/client/render/chunk/ChunkBuilder$BuiltChunk$RebuildTask is public in fabric-renderer-indigo.mixins.json:MixinChunkRebuildTask and should be specified in value
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-structure-api-v1.mixins.json (4)
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-item-api-v1.mixins.json (4)
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-events-interaction-v0.mixins.json (5)
[10:45:30] [main/WARN] (mixin) @Mixin target net/minecraft/server/network/ServerPlayNetworkHandler$1 is public in fabric-events-interaction-v0.mixins.json:MixinServerPlayNetworkHandler and should be specified in value
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-loot-tables-v1.mixins.json (6)
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-object-builder-v1.mixins.json (15)
[10:45:30] [main/WARN] (mixin) @Mixin target net/minecraft/village/TradeOffers$TypeAwareBuyForOneEmeraldFactory is public in fabric-object-builder-v1.mixins.json:TypeAwareTradeMixin and should be specified in value
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-screen-api-v1.mixins.json (6)
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-dimensions-v1.mixins.json (2)
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-renderer-registries-v1.mixins.json (5)
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-textures-v0.mixins.json (1)
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-registry-sync-v0.mixins.json (17)
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-models-v0.mixins.json (2)
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-blockrenderlayer-v1.mixins.json (1)
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-renderer-api-v1.debughud.mixins.json (1)
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-containers-v0.accurate.mixins.json (1)
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-rendering-fluids-v1.mixins.json (1)
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-biome-api-v1.mixins.json (20)
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-resource-loader-v0.mixins.json (15)
[10:45:30] [main/WARN] (mixin) @Mixin target net/minecraft/client/font/FontManager$1 is public in fabric-resource-loader-v0.mixins.json:client.FontManagerResourceReloadListenerMixin and should be specified in value
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-game-rule-api-v1.mixins.json (9)
[10:45:30] [main/WARN] (mixin) @Mixin target net/minecraft/server/command/GameRuleCommand$1 is public in fabric-game-rule-api-v1.mixins.json:GameRuleCommandVisitorMixin and should be specified in value
[10:45:30] [main/WARN] (mixin) @Mixin target net/minecraft/client/gui/screen/world/EditGameRulesScreen$RuleListWidget$1 is public in fabric-game-rule-api-v1.mixins.json:client.RuleListWidgetVisitorMixin and should be specified in value
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-networking-api-v1.mixins.json (14)
[10:45:30] [main/WARN] (mixin) @Mixin target net/minecraft/server/world/ThreadedAnvilChunkStorage$EntityTracker is public in fabric-networking-api-v1.mixins.json:accessor.EntityTrackerAccessor and should be specified in value
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-particles-v1.mixins.json (3)
[10:45:30] [main/WARN] (mixin) @Mixin target net/minecraft/client/particle/ParticleManager$SimpleSpriteProvider is public in fabric-particles-v1.mixins.json:ParticleManagerAccessor$SimpleSpriteProviderAccessor and should be specified in value
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-object-builders-v0.mixins.json (2)
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-tag-extensions-v0.mixins.json (4)
[10:45:30] [main/WARN] (mixin) @Mixin target net/minecraft/data/server/AbstractTagProvider$ObjectBuilder is public in fabric-tag-extensions-v0.mixins.json:MixinObjectBuilder and should be specified in value
[10:45:30] [main/WARN] (mixin) @Mixin target net/minecraft/tag/RequiredTagList$TagWrapper is public in fabric-tag-extensions-v0.mixins.json:MixinTagImpl and should be specified in value
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-tool-attribute-api-v1.mixins.json (3)
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-rendering-v1.mixins.json (5)
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-item-groups-v0.mixins.json (3)
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-content-registries-v0.mixins.json (3)
[10:45:30] [main/DEBUG] (mixin) Preparing lchunkloader.mixins.json (4)
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-api-lookup-api-v1.mixins.json (2)
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-command-api-v1.mixins.json (6)
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-crash-report-info-v1.mixins.json (1)
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-entity-events-v1.mixins.json (5)
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-key-binding-api-v1.mixins.json (3)
[10:45:30] [main/DEBUG] (mixin) Preparing fabric-renderer-api-v1.mixins.json (4)
[10:45:30] [main/DEBUG] (mixin) Registering new injector for @Inject with org.spongepowered.asm.mixin.injection.struct.CallbackInjectionInfo
[10:45:30] [main/DEBUG] (mixin) Registering new injector for @ModifyArg with org.spongepowered.asm.mixin.injection.struct.ModifyArgInjectionInfo
[10:45:30] [main/DEBUG] (mixin) Registering new injector for @ModifyArgs with org.spongepowered.asm.mixin.injection.struct.ModifyArgsInjectionInfo
[10:45:30] [main/DEBUG] (mixin) Registering new injector for @Redirect with org.spongepowered.asm.mixin.injection.struct.RedirectInjectionInfo
[10:45:30] [main/DEBUG] (mixin) Registering new injector for @ModifyVariable with org.spongepowered.asm.mixin.injection.struct.ModifyVariableInjectionInfo
[10:45:30] [main/DEBUG] (mixin) Registering new injector for @ModifyConstant with org.spongepowered.asm.mixin.injection.struct.ModifyConstantInjectionInfo
[10:45:30] [main/DEBUG] (mixin) Prepared 200 mixins in 0,447 sec (2,2ms avg) (0ms load, 0ms transform, 0ms plugin)
[10:45:30] [main/DEBUG] (io.netty.util.internal.logging.InternalLoggerFactory) Using SLF4J as the default logging framework
[10:45:30] [main/DEBUG] (io.netty.util.ResourceLeakDetector) -Dio.netty.leakDetection.level: simple
[10:45:30] [main/DEBUG] (io.netty.util.ResourceLeakDetector) -Dio.netty.leakDetection.targetRecords: 4
[10:45:30] [main/DEBUG] (mixin) Mixing LivingEntityMixin from fabric-item-api-v1.mixins.json into net.minecraft.entity.LivingEntity
[10:45:30] [main/DEBUG] (mixin) Mixing LivingEntityMixin from fabric-tool-attribute-api-v1.mixins.json into net.minecraft.entity.LivingEntity
[10:45:30] [main/DEBUG] (mixin) Mixing LivingEntityMixin from fabric-entity-events-v1.mixins.json into net.minecraft.entity.LivingEntity
[10:45:30] [main/DEBUG] (mixin) Mixing EntityMixin from fabric-dimensions-v1.mixins.json into net.minecraft.entity.Entity
[10:45:30] [main/DEBUG] (mixin) Mixing EntityMixin from fabric-entity-events-v1.mixins.json into net.minecraft.entity.Entity
[10:45:30] [main/DEBUG] (mixin) Mixing MixinViewableWorld from fabric-rendering-data-attachment-v1.mixins.json into net.minecraft.world.WorldView
[10:45:30] [main/DEBUG] (mixin) Mixing WorldMixin from fabric-lifecycle-events-v1.mixins.json into net.minecraft.world.World
[10:45:30] [main/DEBUG] (mixin) Mixing ServerWorldMixin from fabric-lifecycle-events-v1.mixins.json into net.minecraft.server.world.ServerWorld
[10:45:30] [main/DEBUG] (mixin) Mixing ServerWorldMixin from fabric-api-lookup-api-v1.mixins.json into net.minecraft.server.world.ServerWorld
[10:45:30] [main/DEBUG] (mixin) Renaming synthetic method lambda$fabric_invalidateCache$5(Ljava/util/Map$Entry;)Z to mdbb50ff$lambda$fabric_invalidateCache$5$0 in fabric-api-lookup-api-v1.mixins.json:ServerWorldMixin
[10:45:30] [main/DEBUG] (mixin) Renaming synthetic method lambda$fabric_invalidateCache$4(Ljava/lang/ref/WeakReference;)Z to mdbb50ff$lambda$fabric_invalidateCache$4$1 in fabric-api-lookup-api-v1.mixins.json:ServerWorldMixin
[10:45:30] [main/DEBUG] (mixin) Renaming synthetic method lambda$fabric_invalidateCache$3(Ljava/lang/ref/WeakReference;)V to mdbb50ff$lambda$fabric_invalidateCache$3$2 in fabric-api-lookup-api-v1.mixins.json:ServerWorldMixin
[10:45:30] [main/DEBUG] (mixin) Renaming synthetic method lambda$fabric_invalidateCache$2(Ljava/lang/ref/WeakReference;)Z to mdbb50ff$lambda$fabric_invalidateCache$2$3 in fabric-api-lookup-api-v1.mixins.json:ServerWorldMixin
